STORE_ID,TIME_STAMP,SHELF_NUMBER,SHELF_DESC,AVERAGE_QUANTITY,SHELF_OCCUPANCY_PERC,STORE_PERSON_ACTIVITY_FLAG,CUSTOMER_ACTIVITY_FLAG,FOOTFALL_ACTIVITY_FLAG,COUNTER_ACTIVITY_FLAG
1184,4/1/2007 1:00,shelf4,Oral,26,0.52,11,11,20,3
1184,4/1/2007 1:00,shelf5,Hair,50,0.125,19,27,30,3
1184,4/1/2007 2:00,shelf1,TEA & COFFEE,4.6,0.04,12,14,28,6
1184,4/1/2007 2:00,shelf2,Skin,2,0.004,13,17,26,10
1184,4/1/2007 2:00,shelf3,CPD,64,0.32,17,23,29,0
1184,4/1/2007 2:00,shelf4,Oral,108,1,4,5,9,0
1184,4/1/2007 2:00,shelf5,Hair,128,0.32,16,21,36,15
1184,4/1/2007 3:00,shelf1,TEA & COFFEE,5.1,0.05,6,7,16,4
1184,4/1/2007 3:00,shelf2,Skin,7.8,0.014,10,12,17,3
1184,4/1/2007 3:00,shelf3,CPD,204,1,2,7,26,1
1184,4/1/2007 3:00,shelf4,Oral,234,1,10,10,10,9
1184,4/1/2007 3:00,shelf5,Hair,120,0.3,2,7,26,1
1184,4/1/2007 4:00,shelf1,TEA & COFFEE,6.8,0.06,1,10,17,0
1184,4/1/2007 4:00,shelf2,Skin,4,0.008,13,15,16,5
1184,4/1/2007 4:00,shelf3,CPD,264,1,4,6,7,1
1184,4/1/2007 4:00,shelf4,Oral,256,1,14,17,21,13
1184,4/1/2007 4:00,shelf5,Hair,224,0.56,16,25,38,0
1184,4/1/2007 5:00,shelf1,TEA & COFFEE,8.5,0.08,3,12,23,1
1184,4/1/2007 5:00,shelf2,Skin,6,0.012,11,17,33,9
1184,4/1/2007 5:00,shelf3,CPD,290,1,12,20,39,10
1184,4/1/2007 5:00,shelf4,Oral,330,1,10,16,17,7
1184,4/1/2007 5:00,shelf5,Hair,210,0.525,0,2,13,0
1184,4/1/2007 6:00,shelf1,TEA & COFFEE,14.4,0.14,17,20,28,9
1184,4/1/2007 6:00,shelf2,Skin,21,0.042,9,15,30,3
1184,4/1/2007 6:00,shelf3,CPD,336,1,16,25,32,9
1184,4/1/2007 6:00,shelf4,Oral,180,1,11,11,26,10
1184,4/1/2007 6:00,shelf5,Hair,432,1,14,22,34,3
1184,4/1/2007 7:00,shelf1,TEA & COFFEE,21,0.21,7,8,13,0
1184,4/1/2007 7:00,shelf2,Skin,10.5,0.02,4,7,7,0
1184,4/1/2007 7:00,shelf3,CPD,280,1,17,18,20,0
1184,4/1/2007 7:00,shelf4,Oral,294,1,2,10,10,1
1184,4/1/2007 7:00,shelf5,Hair,434,1,6,8,8,0
1184,4/1/2007 8:00,shelf1,TEA & COFFEE,18.4,0.18,17,23,38,11
1184,4/1/2007 8:00,shelf2,Skin,10.4,0.02,9,12,23,0
1184,4/1/2007 8:00,shelf3,CPD,240,1,5,7,9,0
1184,4/1/2007 8:00,shelf4,Oral,240,1,5,8,21,2
1184,4/1/2007 8:00,shelf5,Hair,400,1,2,8,13,1
1184,4/1/2007 9:00,shelf1,TEA & COFFEE,9.9,0.09,18,24,43,7
1184,4/1/2007 9:00,shelf2,Skin,27.9,0.054,7,12,28,3
1184,4/1/2007 9:00,shelf3,CPD,432,1,7,10,20,3
1184,4/1/2007 9:00,shelf4,Oral,630,1,0,4,21,0
1184,4/1/2007 9:00,shelf5,Hair,486,1,14,20,35,11
1184,4/1/2007 10:00,shelf1,TEA & COFFEE,27,0.27,1,3,16,0
1184,4/1/2007 10:00,shelf2,Skin,21,0.042,6,10,23,5
1184,4/1/2007 10:00,shelf3,CPD,420,1,13,22,40,1
1184,4/1/2007 10:00,shelf4,Oral,680,1,5,12,24,3
1184,4/1/2007 10:00,shelf5,Hair,640,1,3,12,20,0
1184,4/1/2007 11:00,shelf1,TEA & COFFEE,24.2,0.24,9,10,11,6
1184,4/1/2007 11:00,shelf2,Skin,19.8,0.038,7,9,26,0
1184,4/1/2007 11:00,shelf3,CPD,396,1,13,17,19,12
1184,4/1/2007 11:00,shelf4,Oral,484,1,2,4,14,0
1184,4/1/2007 11:00,shelf5,Hair,330,0.825,0,4,10,0
1184,4/1/2007 12:00,shelf1,TEA & COFFEE,33.6,0.33,10,11,20,7
1184,4/1/2007 12:00,shelf2,Skin,33.6,0.066,10,12,24,3
1184,4/1/2007 12:00,shelf3,CPD,888,1,13,14,26,7
1184,4/1/2007 12:00,shelf4,Oral,408,1,2,4,10,1
1184,4/1/2007 12:00,shelf5,Hair,336,0.84,6,12,17,1
1184,4/1/2007 13:00,shelf1,TEA & COFFEE,23.4,0.23,6,13,27,0
1184,4/1/2007 13:00,shelf2,Skin,27.3,0.054,8,8,24,0
1184,4/1/2007 13:00,shelf3,CPD,910,1,12,16,32,2
1184,4/1/2007 13:00,shelf4,Oral,754,1,2,6,13,0
1184,4/1/2007 13:00,shelf5,Hair,520,1,18,20,38,14
1184,4/1/2007 14:00,shelf1,TEA & COFFEE,21,0.21,6,6,11,0
1184,4/1/2007 14:00,shelf2,Skin,53.2,0.106,13,14,16,2
1184,4/1/2007 14:00,shelf3,CPD,784,1,10,19,37,0
1184,4/1/2007 14:00,shelf4,Oral,560,1,7,12,21,0
1184,4/1/2007 14:00,shelf5,Hair,672,1,15,23,37,7
1184,4/1/2007 15:00,shelf1,TEA & COFFEE,18,0.18,19,27,44,10
1184,4/1/2007 15:00,shelf2,Skin,22.5,0.044,6,6,21,0
1184,4/1/2007 15:00,shelf3,CPD,750,1,19,27,46,14
1184,4/1/2007 15:00,shelf4,Oral,630,1,4,6,12,0
1184,4/1/2007 15:00,shelf5,Hair,930,1,15,24,30,12
1184,4/1/2007 16:00,shelf1,TEA & COFFEE,19.2,0.19,5,11,30,1
1184,4/1/2007 16:00,shelf2,Skin,40,0.08,1,5,23,0
1184,4/1/2007 16:00,shelf3,CPD,608,1,18,24,43,4
1184,4/1/2007 16:00,shelf4,Oral,384,1,8,14,22,1
1184,4/1/2007 16:00,shelf5,Hair,480,1,3,3,5,0
1184,4/1/2007 17:00,shelf1,TEA & COFFEE,30.6,0.3,2,10,16,1
1184,4/1/2007 17:00,shelf2,Skin,30.6,0.06,18,23,26,5
1184,4/1/2007 17:00,shelf3,CPD,578,1,10,13,21,7
1184,4/1/2007 17:00,shelf4,Oral,1088,1,13,15,32,10
1184,4/1/2007 17:00,shelf5,Hair,408,1,2,5,15,0
1184,4/1/2007 18:00,shelf1,TEA & COFFEE,52.2,0.52,0,3,16,0
1184,4/1/2007 18:00,shelf2,Skin,32.4,0.064,5,9,18,1
1184,4/1/2007 18:00,shelf3,CPD,1260,1,12,18,35,2
1184,4/1/2007 18:00,shelf4,Oral,792,1,4,6,12,0
1184,4/1/2007 18:00,shelf5,Hair,828,1,15,23,37,8
1184,4/1/2007 19:00,shelf1,TEA & COFFEE,43.7,0.43,1,5,21,0
1184,4/1/2007 19:00,shelf2,Skin,74.1,0.148,12,18,29,11
1184,4/1/2007 19:00,shelf3,CPD,532,1,1,5,24,0
1184,4/1/2007 19:00,shelf4,Oral,418,1,4,7,16,1
1184,4/1/2007 19:00,shelf5,Hair,1140,1,18,26,43,4
1184,4/1/2007 20:00,shelf1,TEA & COFFEE,48,0.48,8,10,14,3
1184,4/1/2007 20:00,shelf2,Skin,36,0.072,4,6,20,0
1184,4/1/2007 20:00,shelf3,CPD,840,1,11,18,23,9
1184,4/1/2007 20:00,shelf4,Oral,600,1,18,21,34,13
1184,4/1/2007 20:00,shelf5,Hair,520,1,12,15,29,2
1184,4/1/2007 21:00,shelf1,TEA & COFFEE,31.5,0.31,6,14,24,4
1184,4/1/2007 21:00,shelf2,Skin,63,0.126,7,11,12,2
1184,4/1/2007 21:00,shelf3,CPD,1554,1,3,7,24,0
1184,4/1/2007 21:00,shelf4,Oral,1386,1,17,18,29,14
1184,4/1/2007 21:00,shelf5,Hair,798,1,11,17,30,9
1184,4/1/2007 22:00,shelf1,TEA & COFFEE,50.6,0.5,1,9,12,0
1184,4/1/2007 22:00,shelf2,Skin,46.2,0.092,19,20,37,2
1184,4/1/2007 22:00,shelf3,CPD,572,1,5,12,22,4
1184,4/1/2007 22:00,shelf4,Oral,484,1,18,25,32,9
1184,4/1/2007 22:00,shelf5,Hair,1364,1,11,17,28,1
1184,4/1/2007 23:00,shelf1,TEA & COFFEE,62.1,0.62,9,15,25,4
1184,4/1/2007 23:00,shelf2,Skin,32.2,0.064,9,15,27,5
1184,4/1/2007 23:00,shelf3,CPD,1058,1,17,21,26,4
1184,4/1/2007 23:00,shelf4,Oral,1242,1,3,8,9,0
1184,4/1/2007 23:00,shelf5,Hair,828,1,0,6,12,0
1184,5/1/2007 0:00,shelf1,TEA & COFFEE,0,0,6,9,22,0
1184,5/1/2007 0:00,shelf2,Skin,0,0,16,20,33,0
1184,5/1/2007 0:00,shelf3,CPD,0,0,18,24,33,14
1184,5/1/2007 0:00,shelf4,Oral,0,0,5,5,6,1
1184,5/1/2007 0:00,shelf5,Hair,0,0,2,9,23,0
1184,5/1/2007 1:00,shelf1,TEA & COFFEE,2.1,0.02,3,4,8,0
1184,5/1/2007 1:00,shelf2,Skin,1.9,0.002,17,19,33,15
1184,5/1/2007 1:00,shelf3,CPD,58,0.29,5,7,25,1
1184,5/1/2007 1:00,shelf4,Oral,74,1,0,3,16,0
1184,5/1/2007 1:00,shelf5,Hair,52,0.13,8,15,34,1
1184,5/1/2007 2:00,shelf1,TEA & COFFEE,6.2,0.06,11,14,16,4
1184,5/1/2007 2:00,shelf2,Skin,6,0.012,6,10,15,2
1184,5/1/2007 2:00,shelf3,CPD,156,0.78,4,11,13,0
1184,5/1/2007 2:00,shelf4,Oral,148,1,10,10,28,0
1184,5/1/2007 2:00,shelf5,Hair,108,0.27,6,14,18,0
1184,5/1/2007 3:00,shelf1,TEA & COFFEE,4.8,0.04,9,11,12,3
1184,5/1/2007 3:00,shelf2,Skin,7.2,0.014,10,18,33,8
1184,5/1/2007 3:00,shelf3,CPD,144,0.72,12,21,40,7
1184,5/1/2007 3:00,shelf4,Oral,132,1,14,17,23,12
1184,5/1/2007 3:00,shelf5,Hair,222,0.555,3,4,21,0
1184,5/1/2007 4:00,shelf1,TEA & COFFEE,11.6,0.11,6,12,30,1
1184,5/1/2007 4:00,shelf2,Skin,6.4,0.012,19,28,45,0
1184,5/1/2007 4:00,shelf3,CPD,88,0.44,17,21,40,5
1184,5/1/2007 4:00,shelf4,Oral,144,1,19,21,36,3
1184,5/1/2007 4:00,shelf5,Hair,256,0.64,10,18,27,7
1184,5/1/2007 5:00,shelf1,TEA & COFFEE,10,0.1,8,10,19,0
1184,5/1/2007 5:00,shelf2,Skin,7.5,0.014,1,4,7,0
1184,5/1/2007 5:00,shelf3,CPD,210,1,7,7,8,1
1184,5/1/2007 5:00,shelf4,Oral,240,1,9,13,23,3
1184,5/1/2007 5:00,shelf5,Hair,330,0.825,8,12,18,3
1184,5/1/2007 6:00,shelf1,TEA & COFFEE,23.4,0.23,19,21,26,10
1184,5/1/2007 6:00,shelf2,Skin,13.8,0.026,10,17,28,6
1184,5/1/2007 6:00,shelf3,CPD,468,1,14,23,26,0
1184,5/1/2007 6:00,shelf4,Oral,216,1,1,2,8,0
1184,5/1/2007 6:00,shelf5,Hair,144,0.36,8,12,15,2
1184,5/1/2007 7:00,shelf1,TEA & COFFEE,9.8,0.09,0,1,1,0
1184,5/1/2007 7:00,shelf2,Skin,8.4,0.016,0,4,13,0
1184,5/1/2007 7:00,shelf3,CPD,336,1,9,10,16,4
1184,5/1/2007 7:00,shelf4,Oral,434,1,0,9,28,0
1184,5/1/2007 7:00,shelf5,Hair,420,1,19,28,38,6
1184,5/1/2007 8:00,shelf1,TEA & COFFEE,22.4,0.22,1,4,14,0
1184,5/1/2007 8:00,shelf2,Skin,16.8,0.032,19,20,39,9
1184,5/1/2007 8:00,shelf3,CPD,208,1,3,10,28,2
1184,5/1/2007 8:00,shelf4,Oral,592,1,5,7,24,2
1184,5/1/2007 8:00,shelf5,Hair,368,0.92,14,17,21,5
1184,5/1/2007 9:00,shelf1,TEA & COFFEE,18.9,0.18,5,6,20,1
1184,5/1/2007 9:00,shelf2,Skin,17.1,0.034,17,21,24,8
1184,5/1/2007 9:00,shelf3,CPD,666,1,10,11,22,3
1184,5/1/2007 9:00,shelf4,Oral,396,1,14,21,36,2
1184,5/1/2007 9:00,shelf5,Hair,432,1,14,23,24,0
1184,5/1/2007 10:00,shelf1,TEA & COFFEE,24,0.24,11,16,29,6
1184,5/1/2007 10:00,shelf2,Skin,36,0.072,9,16,32,3
1184,5/1/2007 10:00,shelf3,CPD,240,1,14,21,21,6
1184,5/1/2007 10:00,shelf4,Oral,260,1,17,17,25,13
1184,5/1/2007 10:00,shelf5,Hair,480,1,4,6,25,0
1184,5/1/2007 11:00,shelf1,TEA & COFFEE,41.8,0.41,17,23,41,8
1184,5/1/2007 11:00,shelf2,Skin,24.2,0.048,14,20,26,0
1184,5/1/2007 11:00,shelf3,CPD,550,1,15,24,36,4
1184,5/1/2007 11:00,shelf4,Oral,528,1,19,21,24,7
1184,5/1/2007 11:00,shelf5,Hair,506,1,18,24,42,1
1184,5/1/2007 12:00,shelf1,TEA & COFFEE,24,0.24,14,21,28,7
1184,5/1/2007 12:00,shelf2,Skin,42,0.084,17,19,33,15
1184,5/1/2007 12:00,shelf3,CPD,504,1,17,25,37,10
1184,5/1/2007 12:00,shelf4,Oral,936,1,11,18,23,7
1184,5/1/2007 12:00,shelf5,Hair,240,0.6,7,13,15,2
1184,5/1/2007 13:00,shelf1,TEA & COFFEE,18.2,0.18,7,13,15,4
1184,5/1/2007 13:00,shelf2,Skin,18.2,0.036,10,16,29,3
1184,5/1/2007 13:00,shelf3,CPD,910,1,8,9,17,4
1184,5/1/2007 13:00,shelf4,Oral,936,1,17,21,29,12
1184,5/1/2007 13:00,shelf5,Hair,624,1,8,9,22,5
1184,5/1/2007 14:00,shelf1,TEA & COFFEE,47.6,0.47,16,19,32,2
1184,5/1/2007 14:00,shelf2,Skin,33.6,0.066,15,18,19,1
1184,5/1/2007 14:00,shelf3,CPD,392,1,17,17,28,2
1184,5/1/2007 14:00,shelf4,Oral,392,1,14,19,19,6
1184,5/1/2007 14:00,shelf5,Hair,1064,1,0,2,14,0
1184,5/1/2007 15:00,shelf1,TEA & COFFEE,31.5,0.31,18,24,24,3
1184,5/1/2007 15:00,shelf2,Skin,15,0.03,16,17,22,4
1184,5/1/2007 15:00,shelf3,CPD,750,1,16,20,26,10
1184,5/1/2007 15:00,shelf4,Oral,810,1,18,18,33,12
1184,5/1/2007 15:00,shelf5,Hair,330,0.825,4,7,24,3
1184,5/1/2007 16:00,shelf1,TEA & COFFEE,22.4,0.22,19,24,26,2
1184,5/1/2007 16:00,shelf2,Skin,48,0.096,12,19,32,2
1184,5/1/2007 16:00,shelf3,CPD,672,1,0,0,12,0
1184,5/1/2007 16:00,shelf4,Oral,736,1,0,7,12,0
1184,5/1/2007 16:00,shelf5,Hair,704,1,16,16,32,15
1184,5/1/2007 17:00,shelf1,TEA & COFFEE,18.7,0.18,14,20,27,13
1184,5/1/2007 17:00,shelf2,Skin,56.1,0.112,5,10,19,2
1184,5/1/2007 17:00,shelf3,CPD,714,1,11,15,29,0
1184,5/1/2007 17:00,shelf4,Oral,952,1,14,14,30,13
1184,5/1/2007 17:00,shelf5,Hair,340,0.85,8,17,33,1
1184,5/1/2007 18:00,shelf1,TEA & COFFEE,70.2,0.7,12,14,29,7
1184,5/1/2007 18:00,shelf2,Skin,34.2,0.068,6,12,18,3
1184,5/1/2007 18:00,shelf3,CPD,720,1,2,2,14,0
1184,5/1/2007 18:00,shelf4,Oral,1188,1,7,9,13,6
1184,5/1/2007 18:00,shelf5,Hair,1188,1,19,23,41,14
1184,5/1/2007 19:00,shelf1,TEA & COFFEE,60.8,0.6,7,9,18,5
1184,5/1/2007 19:00,shelf2,Skin,22.8,0.044,13,18,18,4
1184,5/1/2007 19:00,shelf3,CPD,646,1,11,20,36,6
1184,5/1/2007 19:00,shelf4,Oral,912,1,19,25,38,1
1184,5/1/2007 19:00,shelf5,Hair,722,1,13,13,31,6
1184,5/1/2007 20:00,shelf1,TEA & COFFEE,28,0.28,8,9,23,1
1184,5/1/2007 20:00,shelf2,Skin,36,0.072,18,23,41,8
1184,5/1/2007 20:00,shelf3,CPD,960,1,10,13,14,2
1184,5/1/2007 20:00,shelf4,Oral,1440,1,4,13,25,1
1184,5/1/2007 20:00,shelf5,Hair,1360,1,19,21,25,12
1184,5/1/2007 21:00,shelf1,TEA & COFFEE,77.7,0.77,12,17,22,9
1184,5/1/2007 21:00,shelf2,Skin,52.5,0.104,9,10,16,8
1184,5/1/2007 21:00,shelf3,CPD,924,1,16,17,21,8
1184,5/1/2007 21:00,shelf4,Oral,1218,1,15,17,20,0
1184,5/1/2007 21:00,shelf5,Hair,840,1,3,10,11,1
1184,5/1/2007 22:00,shelf1,TEA & COFFEE,30.8,0.3,17,22,36,16
1184,5/1/2007 22:00,shelf2,Skin,72.6,0.144,5,6,15,4
1184,5/1/2007 22:00,shelf3,CPD,968,1,7,16,18,6
1184,5/1/2007 22:00,shelf4,Oral,924,1,2,8,24,0
1184,5/1/2007 22:00,shelf5,Hair,1144,1,8,9,22,3
1184,5/1/2007 23:00,shelf1,TEA & COFFEE,57.5,0.57,18,27,45,4
1184,5/1/2007 23:00,shelf2,Skin,52.9,0.104,4,6,15,2
1184,5/1/2007 23:00,shelf3,CPD,1472,1,8,16,26,3
1184,5/1/2007 23:00,shelf4,Oral,1058,1,13,15,21,5
1184,5/1/2007 23:00,shelf5,Hair,874,1,15,16,18,12
1184,6/1/2007 0:00,shelf1,TEA & COFFEE,0,0,13,14,31,6
1184,6/1/2007 0:00,shelf2,Skin,0,0,5,7,15,1
1184,6/1/2007 0:00,shelf3,CPD,0,0,7,12,20,2
1184,6/1/2007 0:00,shelf4,Oral,0,0,8,8,19,2
1184,6/1/2007 0:00,shelf5,Hair,0,0,1,7,21,0
1184,6/1/2007 1:00,shelf1,TEA & COFFEE,2.3,0.02,11,11,30,3
1184,6/1/2007 1:00,shelf2,Skin,2.5,0.004,16,20,35,6
1184,6/1/2007 1:00,shelf3,CPD,22,0.11,16,18,26,14
1184,6/1/2007 1:00,shelf4,Oral,46,0.92,19,24,35,11
1184,6/1/2007 1:00,shelf5,Hair,64,0.16,2,2,4,0
1184,6/1/2007 2:00,shelf1,TEA & COFFEE,3,0.03,2,2,10,1
1184,6/1/2007 2:00,shelf2,Skin,5.8,0.01,18,23,33,0
1184,6/1/2007 2:00,shelf3,CPD,52,0.26,4,10,21,1
1184,6/1/2007 2:00,shelf4,Oral,152,1,0,5,7,0
1184,6/1/2007 2:00,shelf5,Hair,148,0.37,16,21,35,8
1184,6/1/2007 3:00,shelf1,TEA & COFFEE,5.4,0.05,18,22,32,13
1184,6/1/2007 3:00,shelf2,Skin,4.2,0.008,13,15,34,4
1184,6/1/2007 3:00,shelf3,CPD,84,0.42,10,10,19,2
1184,6/1/2007 3:00,shelf4,Oral,222,1,2,7,9,0
1184,6/1/2007 3:00,shelf5,Hair,144,0.36,2,9,17,0
1184,6/1/2007 4:00,shelf1,TEA & COFFEE,8.4,0.08,18,25,29,1
1184,6/1/2007 4:00,shelf2,Skin,10.8,0.02,1,8,10,0
1184,6/1/2007 4:00,shelf3,CPD,264,1,12,13,24,9
1184,6/1/2007 4:00,shelf4,Oral,264,1,12,19,22,1
1184,6/1/2007 4:00,shelf5,Hair,120,0.3,4,9,16,1
1184,6/1/2007 5:00,shelf1,TEA & COFFEE,7,0.07,1,9,15,0
1184,6/1/2007 5:00,shelf2,Skin,8.5,0.016,5,14,16,3
1184,6/1/2007 5:00,shelf3,CPD,100,0.5,6,8,19,5
1184,6/1/2007 5:00,shelf4,Oral,190,1,1,10,16,0
1184,6/1/2007 5:00,shelf5,Hair,350,0.875,11,13,19,0
1184,6/1/2007 6:00,shelf1,TEA & COFFEE,6,0.06,1,4,15,0
1184,6/1/2007 6:00,shelf2,Skin,13.8,0.026,2,10,18,1
1184,6/1/2007 6:00,shelf3,CPD,240,1,1,10,11,0
1184,6/1/2007 6:00,shelf4,Oral,132,1,16,21,32,5
1184,6/1/2007 6:00,shelf5,Hair,360,0.9,1,3,9,0
1184,6/1/2007 7:00,shelf1,TEA & COFFEE,26.6,0.26,8,17,33,7
1184,6/1/2007 7:00,shelf2,Skin,24.5,0.048,12,17,32,5
1184,6/1/2007 7:00,shelf3,CPD,476,1,18,20,38,13
1184,6/1/2007 7:00,shelf4,Oral,294,1,2,10,12,1
1184,6/1/2007 7:00,shelf5,Hair,406,1,15,22,30,6
1184,6/1/2007 8:00,shelf1,TEA & COFFEE,24,0.24,19,26,29,13
1184,6/1/2007 8:00,shelf2,Skin,8,0.016,14,18,37,11
1184,6/1/2007 8:00,shelf3,CPD,400,1,11,19,34,2
1184,6/1/2007 8:00,shelf4,Oral,208,1,11,17,23,10
1184,6/1/2007 8:00,shelf5,Hair,320,0.8,13,17,35,0
1184,6/1/2007 9:00,shelf1,TEA & COFFEE,21.6,0.21,19,24,33,15
1184,6/1/2007 9:00,shelf2,Skin,24.3,0.048,10,14,29,4
1184,6/1/2007 9:00,shelf3,CPD,558,1,2,2,12,1
1184,6/1/2007 9:00,shelf4,Oral,666,1,3,11,23,1
1184,6/1/2007 9:00,shelf5,Hair,540,1,5,13,19,2
1184,6/1/2007 10:00,shelf1,TEA & COFFEE,22,0.22,12,15,24,4
1184,6/1/2007 10:00,shelf2,Skin,36,0.072,9,11,14,5
1184,6/1/2007 10:00,shelf3,CPD,780,1,4,7,20,2
1184,6/1/2007 10:00,shelf4,Oral,420,1,10,19,21,4
1184,6/1/2007 10:00,shelf5,Hair,480,1,3,4,9,2
1184,6/1/2007 11:00,shelf1,TEA & COFFEE,25.3,0.25,5,7,20,3
1184,6/1/2007 11:00,shelf2,Skin,29.7,0.058,13,14,33,4
1184,6/1/2007 11:00,shelf3,CPD,418,1,8,16,29,3
1184,6/1/2007 11:00,shelf4,Oral,374,1,8,13,18,6
1184,6/1/2007 11:00,shelf5,Hair,440,1,4,6,15,1
1184,6/1/2007 12:00,shelf1,TEA & COFFEE,20.4,0.2,11,13,25,1
1184,6/1/2007 12:00,shelf2,Skin,22.8,0.044,18,19,25,9
1184,6/1/2007 12:00,shelf3,CPD,360,1,5,14,26,2
1184,6/1/2007 12:00,shelf4,Oral,600,1,17,21,36,11
1184,6/1/2007 12:00,shelf5,Hair,336,0.84,10,19,23,6
1184,6/1/2007 13:00,shelf1,TEA & COFFEE,15.6,0.15,6,10,23,3
1184,6/1/2007 13:00,shelf2,Skin,23.4,0.046,2,4,5,1
1184,6/1/2007 13:00,shelf3,CPD,598,1,5,8,25,0
1184,6/1/2007 13:00,shelf4,Oral,624,1,15,20,24,10
1184,6/1/2007 13:00,shelf5,Hair,910,1,11,11,16,5
1184,6/1/2007 14:00,shelf1,TEA & COFFEE,28,0.28,19,24,26,11
1184,6/1/2007 14:00,shelf2,Skin,51.8,0.102,7,9,19,3
1184,6/1/2007 14:00,shelf3,CPD,560,1,15,18,32,6
1184,6/1/2007 14:00,shelf4,Oral,784,1,2,11,19,0
1184,6/1/2007 14:00,shelf5,Hair,1008,1,5,10,19,0
1184,6/1/2007 15:00,shelf1,TEA & COFFEE,46.5,0.46,4,9,9,0
1184,6/1/2007 15:00,shelf2,Skin,49.5,0.098,17,24,35,10
1184,6/1/2007 15:00,shelf3,CPD,540,1,4,10,16,2
1184,6/1/2007 15:00,shelf4,Oral,960,1,14,23,33,4
1184,6/1/2007 15:00,shelf5,Hair,990,1,14,20,37,0
1184,6/1/2007 16:00,shelf1,TEA & COFFEE,62.4,0.62,5,5,17,1
1184,6/1/2007 16:00,shelf2,Skin,62.4,0.124,18,20,30,11
1184,6/1/2007 16:00,shelf3,CPD,672,1,19,22,23,17
1184,6/1/2007 16:00,shelf4,Oral,416,1,11,16,17,7
1184,6/1/2007 16:00,shelf5,Hair,928,1,10,15,28,2
1184,6/1/2007 17:00,shelf1,TEA & COFFEE,32.3,0.32,18,26,40,7
1184,6/1/2007 17:00,shelf2,Skin,34,0.068,8,16,17,7
1184,6/1/2007 17:00,shelf3,CPD,884,1,13,17,22,2
1184,6/1/2007 17:00,shelf4,Oral,1292,1,18,23,35,6
1184,6/1/2007 17:00,shelf5,Hair,1088,1,5,7,8,2
1184,6/1/2007 18:00,shelf1,TEA & COFFEE,37.8,0.37,9,9,26,6
1184,6/1/2007 18:00,shelf2,Skin,39.6,0.078,4,7,26,1
1184,6/1/2007 18:00,shelf3,CPD,936,1,5,8,8,2
1184,6/1/2007 18:00,shelf4,Oral,612,1,11,20,27,8
1184,6/1/2007 18:00,shelf5,Hair,540,1,0,5,6,0
1184,6/1/2007 19:00,shelf1,TEA & COFFEE,20.9,0.2,19,22,24,14
1184,6/1/2007 19:00,shelf2,Skin,49.4,0.098,16,17,30,10
1184,6/1/2007 19:00,shelf3,CPD,608,1,0,7,18,0
1184,6/1/2007 19:00,shelf4,Oral,760,1,17,19,20,11
1184,6/1/2007 19:00,shelf5,Hair,494,1,18,27,44,0
1184,6/1/2007 20:00,shelf1,TEA & COFFEE,54,0.54,1,2,8,0
1184,6/1/2007 20:00,shelf2,Skin,42,0.084,9,14,22,1
1184,6/1/2007 20:00,shelf3,CPD,760,1,6,11,22,3
1184,6/1/2007 20:00,shelf4,Oral,1160,1,5,14,32,4
1184,6/1/2007 20:00,shelf5,Hair,920,1,16,21,34,7
1184,6/1/2007 21:00,shelf1,TEA & COFFEE,27.3,0.27,0,4,21,0
1184,6/1/2007 21:00,shelf2,Skin,75.6,0.15,14,20,36,3
1184,6/1/2007 21:00,shelf3,CPD,462,1,9,9,25,5
1184,6/1/2007 21:00,shelf4,Oral,756,1,5,12,14,3
1184,6/1/2007 21:00,shelf5,Hair,462,1,12,16,30,9
1184,6/1/2007 22:00,shelf1,TEA & COFFEE,33,0.33,11,13,15,2
1184,6/1/2007 22:00,shelf2,Skin,41.8,0.082,10,16,26,0
1184,6/1/2007 22:00,shelf3,CPD,792,1,19,27,45,8
1184,6/1/2007 22:00,shelf4,Oral,1188,1,12,12,28,1
1184,6/1/2007 22:00,shelf5,Hair,572,1,2,9,11,0
1184,6/1/2007 23:00,shelf1,TEA & COFFEE,85.1,0.85,3,9,12,0
1184,6/1/2007 23:00,shelf2,Skin,55.2,0.11,14,18,34,8
1184,6/1/2007 23:00,shelf3,CPD,1610,1,17,24,43,1
1184,6/1/2007 23:00,shelf4,Oral,552,1,8,17,17,4
1184,6/1/2007 23:00,shelf5,Hair,1288,1,5,13,17,0
1184,7/1/2007 0:00,shelf1,TEA & COFFEE,0,0,18,22,35,8
1184,7/1/2007 0:00,shelf2,Skin,0,0,9,14,27,3
1184,7/1/2007 0:00,shelf3,CPD,0,0,12,16,33,2
1184,7/1/2007 0:00,shelf4,Oral,0,0,19,23,41,14
1184,7/1/2007 0:00,shelf5,Hair,0,0,3,12,17,1
1184,7/1/2007 1:00,shelf1,TEA & COFFEE,2.4,0.02,19,20,21,13
1184,7/1/2007 1:00,shelf2,Skin,2.7,0.004,13,20,34,0
1184,7/1/2007 1:00,shelf3,CPD,58,0.29,9,16,32,2
1184,7/1/2007 1:00,shelf4,Oral,30,0.6,10,12,14,0
1184,7/1/2007 1:00,shelf5,Hair,64,0.16,13,20,32,12
1184,7/1/2007 2:00,shelf1,TEA & COFFEE,7.8,0.07,11,16,32,7
1184,7/1/2007 2:00,shelf2,Skin,4,0.008,2,11,21,0
1184,7/1/2007 2:00,shelf3,CPD,152,0.76,0,3,19,0
1184,7/1/2007 2:00,shelf4,Oral,76,1,8,14,15,4
